0.75,0.9916773333333332,0.9930186666666667
0.76,0.9910973684210527,0.9922894736842105
0.77,0.9906935064935064,0.9918805194805195
0.78,0.989628205128205,0.9913589743589742
0.79,0.9891696202531646,0.9907316455696202
0.8,0.9880150000000001,0.9897749999999998
0.81,0.9871407407407407,0.9889432098765433
0.8200000000000001,0.9864048780487804,0.9881975609756097
0.8300000000000001,0.984898795180723,0.9865879518072289
0.8400000000000001,0.9831928571428572,0.9859261904761905
0.8500000000000001,0.9824823529411765,0.9847811764705883
0.8600000000000001,0.9763813953488374,0.9829093023255814
0.8700000000000001,0.9766528735632184,0.9818942528735632
0.8800000000000001,0.9671886363636364,0.97805
0.8900000000000001,0.9504606741573033,0.9667640449438203
